Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill632.wav,108,79,G With octave key,1010110000000_0000000000,83,B With octave key,1010000000000_0000000000,5.263157894736842
Trill633.wav,116,66,F# Without octave key (main),0010110000000_0100000000,78,F# With octave key (main),1010110000000_0100000000,1.8394648829431437
Trill634.wav,116,67,G Without octave key,0010110000000_0000000000,79,G With octave key,1010110000000_0000000000,1.6423357664233575
Trill635.wav,115,76,E With octave key,1010110000000_1100000000,83,B With octave key,1010000000000_0000000000,4.1928721174004195
Trill636.wav,110,85,C# With octave key,1000000000000_0000000000,90,High F# (front),1100100000000_0010000000,1.9157088122605366
Trill637.wav,116,73,C# Without octave key,0000000000000_0000000000,85,C# With octave key,1000000000000_0000000000,2.054794520547945
Trill638.wav,113,86,High D,1000000000001_0000000000,88,High E,1000000000011_0000000100,4.805491990846683
Trill639.wav,110,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,3.7530266343825667
Trill640.wav,110,77,F With octave key,1010110000000_1000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.594017094017095
Trill641.wav,116,70,Bb Without octave key (Bis key),0011100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.0775623268698062
Trill642.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.548543689320388
Trill643.wav,116,65,F Without octave key,0010110000000_1000000000,77,F With octave key,1010110000000_1000000000,1.6290726817042607
