Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill466.wav,87,70,Bb Without octave key (Bis key),0011100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,2.1126760563380285
Trill467.wav,98,58,Low Bb,0010110001000_1100101000,65,F Without octave key,0010110000000_1000000000,2.6217228464419478
Trill468.wav,91,82,Bb With octave key (side key),1010100000000_0000000001,89,High F (front),1100100000000_0000000000,1.5679442508710801
Trill469.wav,95,62,D Without octave key,0010110000000_1100100000,77,F With octave key,1010110000000_1000000000,1.3966480446927374
Trill470.wav,86,72,C Without octave key,0000100000000_0000000000,76,E With octave key,1010110000000_1100000000,3.7005163511187606
Trill471.wav,99,65,F Without octave key,0010110000000_1000000000,78,F# With octave key (main),1010110000000_0100000000,1.7034068136272544
Trill472.wav,95,66,F# Without octave key (Chromatic),0010110000000_1001000000,81,A With octave key,1010100000000_0000000000,1.6351118760757317
Trill473.wav,86,71,B Without octave key,0010000000000_0000000000,74,D With octave key,1010110000000_1100100000,2.6243093922651934
Trill474.wav,96,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000,2.1505376344086025
Trill475.wav,87,70,Bb Without octave key (Bis key),0011100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,2.3480662983425415
Trill476.wav,98,60,Low C,0010110000000_1100101000,66,F# Without octave key (main),0010110000000_0100000000,4.004854368932038
Trill477.wav,87,71,B Without octave key,0010000000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,2.4572649572649574
Trill478.wav,99,66,F# Without octave key (Chromatic),0010110000000_1001000000,78,F# With octave key (main),1010110000000_0100000000,1.4051522248243562
Trill479.wav,92,75,Eb With octave key,1010110000000_1100110000,90,High F# (front),1100100000000_0010000000,0.9536784741144414
Trill480.wav,87,72,C Without octave key,0000100000000_0000000000,79,G With octave key,1010110000000_0000000000,2.6411657559198543
Trill481.wav,88,59,Low B,0010110010000_1100101000,68,G# Without octave key (default),0010111000000_0000000000,1.5717092337917486
Trill482.wav,94,80,G# With octave key (default),1010111000000_0000000000,86,High D,1000000000001_0000000000,2.736842105263158
Trill483.wav,94,80,G# With octave key (default),1010111000000_0000000000,87,High Eb,1000000000011_0000000000,2.4734982332155475
Trill484.wav,89,78,F# With octave key (Chromatic),1010110000000_1001000000,87,High Eb,1000000000011_0000000000,2.1311475409836067
Trill485.wav,98,59,Low B,0010110010000_1100101000,66,F# Without octave key (main),0010110000000_0100000000,2.0718232044198897
Trill486.wav,90,67,G Without octave key,0010110000000_0000000000,85,C# With octave key,1000000000000_0000000000,1.7374517374517375
Trill487.wav,98,60,Low C,0010110000000_1100101000,67,G Without octave key,0010110000000_0000000000,4.176334106728539
Trill488.wav,89,78,F# With octave key (main),1010110000000_0100000000,86,High D,1000000000001_0000000000,2.6717557251908395
Trill489.wav,99,66,F# Without octave key (Chromatic),0010110000000_1001000000,79,G With octave key,1010110000000_0000000000,1.6290726817042607
Trill490.wav,98,61,Low C#,0010110100000_1100101000,67,G Without octave key,0010110000000_0000000000,3.7542662116040946
Trill491.wav,90,67,G Without octave key,0010110000000_0000000000,84,C With octave key,1000100000000_0000000000,1.540041067761807
Trill492.wav,89,82,Bb With octave key (side key),1010100000000_0000000001,90,High F# (side),1000000000111_0010000100,0.8522727272727274
Trill493.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.3513513513513515
Trill494.wav,99,66,F# Without octave key (main),0010110000000_0100000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.4767932489451476
Trill495.wav,94,79,G With octave key,1010110000000_0000000000,87,High Eb,1000000000011_0000000000,2.4615384615384617
Trill496.wav,86,70,Bb Without octave key (Bis key),0011100000000_0000000000,74,D With octave key,1010110000000_1100100000,3.2442748091603053
Trill497.wav,86,70,Bb Without octave key (side key),0010100000000_0000000001,74,D With octave key,1010110000000_1100100000,2.6373626373626373
Trill498.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.4714828897338403
Trill499.wav,95,62,D Without octave key,0010110000000_1100100000,78,F# With octave key (main),1010110000000_0100000000,1.1441647597254008
Trill500.wav,87,69,A Without octave key,0010100000000_0000000000,76,E With octave key,1010110000000_1100000000,2.6373626373626373
Trill501.wav,90,73,C# Without octave key,0000000000000_0000000000,90,High F# (front),1100100000000_0010000000,1.1842105263157894
Trill502.wav,91,82,Bb With octave key (side key),1010100000000_0000000001,90,High F# (front),1100100000000_0010000000,1.193058568329718
Trill503.wav,90,66,F# Without octave key (main),0010110000000_0100000000,83,B With octave key,1010000000000_0000000000,1.623376623376623
Trill504.wav,99,63,Eb Without octave key,0010110000000_1100110000,77,F With octave key,1010110000000_1000000000,1.234567901234568
Trill505.wav,99,63,Eb Without octave key,0010110000000_1100110000,76,E With octave key,1010110000000_1100000000,1.2265512265512266
Trill506.wav,97,63,Eb Without octave key,0010110000000_1100110000,78,F# With octave key (Chromatic),1010110000000_1001000000,0.9635974304068524
Trill507.wav,95,64,E Without octave key,0010110000000_1100000000,80,G# With octave key (default),1010111000000_0000000000,1.1188811188811187
Trill508.wav,89,78,F# With octave key (main),1010110000000_0100000000,87,High Eb,1000000000011_0000000000,2.2883295194508015
Trill509.wav,95,63,Eb Without octave key,0010110000000_1100110000,78,F# With octave key (main),1010110000000_0100000000,1.1804384485666106
Trill510.wav,93,74,D With octave key,1010110000000_1100100000,89,High F (front),1100100000000_0000000000,1.621621621621622
Trill511.wav,90,72,C Without octave key,0000100000000_0000000000,89,High F (front),1100100000000_0000000000,2.0671834625323
Trill512.wav,97,62,D Without octave key,0010110000000_1100100000,78,F# With octave key (Chromatic),1010110000000_1001000000,0.9186351706036746
Trill513.wav,90,65,F Without octave key,0010110000000_1000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.5193370165745856
Trill514.wav,98,59,Low B,0010110010000_1100101000,65,F Without octave key,0010110000000_1000000000,3.076923076923077
Trill515.wav,94,79,G With octave key,1010110000000_0000000000,86,High D,1000000000001_0000000000,2.5787965616045843
Trill516.wav,90,72,C Without octave key,0000100000000_0000000000,90,High F# (front),1100100000000_0010000000,0.9890109890109893
