Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill603.wav,62,70,3.0085959885386817
Trill617.wav,66,71,3.7478705281090288
Trill616.wav,64,73,3.5578144853875475
Trill602.wav,53,69,1.601830663615561
Trill589.wav,65,78,1.0714285714285714
Trill628.wav,66,70,4.36893203883495
Trill614.wav,59,71,2.0408163265306123
Trill600.wav,64,69,4.315789473684211
Trill601.wav,66,73,3.8076152304609217
Trill615.wav,68,71,5.16795865633075
Trill629.wav,50,62,1.4981273408239701
Trill588.wav,64,72,3.515624999999999
Trill598.wav,54,70,1.6795865633074938
Trill611.wav,69,70,7.582417582417583
Trill605.wav,64,70,2.6706231454005938
Trill639.wav,65,70,4.594017094017095
Trill638.wav,67,72,3.7530266343825667
Trill604.wav,54,70,1.6034985422740524
Trill610.wav,57,69,2.1818181818181817
Trill599.wav,74,77,4.6116504854368925
Trill606.wav,51,63,1.4028056112224447
Trill612.wav,64,77,2.0833333333333335
Trill613.wav,69,73,6.365503080082137
Trill607.wav,48,53,4.677754677754678
Trill597.wav,66,71,4.288939051918737
Trill583.wav,56,68,1.6427104722792611
Trill622.wav,53,68,1.5432098765432098
Trill636.wav,74,76,4.805491990846683
Trill623.wav,60,72,2.1052631578947367
Trill582.wav,65,73,3.28525641025641
Trill596.wav,67,72,4.014598540145985
Trill557.wav,63,65,6.013363028953229
Trill580.wav,62,71,2.6726057906458798
Trill594.wav,75,77,4.891304347826087
Trill609.wav,75,78,4.043545878693624
Trill635.wav,61,73,2.054794520547945
Trill621.wav,54,66,1.7793594306049825
Trill620.wav,67,70,5.592841163310962
Trill634.wav,73,78,1.9157088122605366
Trill608.wav,55,56,5.882352941176471
Trill595.wav,52,64,1.7543859649122806
Trill581.wav,65,77,1.718494271685761
Trill585.wav,73,77,4.842105263157895
Trill591.wav,68,72,3.930817610062893
Trill630.wav,67,71,5.263157894736842
Trill624.wav,57,72,1.9379844961240311
Trill618.wav,70,73,5.714285714285714
Trill619.wav,58,69,2.186588921282799
Trill625.wav,54,69,1.8203883495145627
Trill631.wav,54,66,1.8394648829431437
Trill590.wav,58,63,2.398081534772183
Trill584.wav,58,63,2.235294117647059
Trill592.wav,66,70,4.509018036072144
Trill586.wav,75,76,6.986301369863013
Trill627.wav,66,78,1.146131805157593
Trill633.wav,64,71,4.1928721174004195
Trill632.wav,55,67,1.6423357664233575
Trill626.wav,58,70,1.7543859649122806
Trill587.wav,57,62,2.2222222222222223
Trill593.wav,72,77,4.005524861878453
Trill641.wav,69,76,2.548543689320388
Trill640.wav,58,70,2.0775623268698062
Trill642.wav,53,65,1.6290726817042607
