Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Audio 58_1.wav,114,64,E Without octave key,0010110000000_1100000000,74,D With octave key,1010110000000_1100100000,1.5177065767284992
Audio 59_1.wav,109,62,D Without octave key,0010110000000_1100100000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.2803234501347711
Audio 60_1.wav,-1,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000,4.986522911051213
Audio 61_1.wav,140,59,Low B,0010110010000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,0.8567931456548348
Audio 62_1.wav,-1,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.5015015015015014
Audio 63_1.wav,103,84,C With octave key,1000100000000_0000000000,89,High F (front),1100100000000_0000000000,5.296229802513466
Audio 64_1.wav,29,66,F# Without octave key (main),0010110000000_0100000000,66,F# Without octave key (Chromatic),0010110000000_1001000000,0.0
Audio 65_1.wav,5,74,D With octave key,1010110000000_1100100000,82,Bb With octave key (side key),1010100000000_0000000001,2.1235521235521237
Audio 66_1.wav,53,63,Eb Without octave key,0010110000000_1100110000,70,Bb Without octave key (Bis key),0011100000000_0000000000,3.757225433526012
Audio 67_1.wav,43,76,E With octave key,1010110000000_1100000000,88,High E,1000000000011_0000000100,2.3284313725490198
Audio 68_1.wav,114,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.830443159922929
Audio 69_1.wav,114,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000,1.867219917012448
Audio 70_1.wav,-1,58,Low Bb,0010110001000_1100101000,64,E Without octave key,0010110000000_1100000000,1.851851851851852
Audio 71_1.wav,128,60,Low C,0010110000000_1100101000,82,Bb With octave key (side key),1010100000000_0000000001,1.01010101010101
Audio 72_1.wav,109,64,E Without octave key,0010110000000_1100000000,84,C With octave key,1000100000000_0000000000,1.2567324955116697
Audio 73_1.wav,27,60,Low C,0010110000000_1100101000,76,E With octave key,1010110000000_1100000000,0.7611241217798596
Audio 74_1.wav,140,62,D Without octave key,0010110000000_1100100000,85,C# With octave key,1000000000000_0000000000,1.1885895404120443
Audio 75_1.wav,53,62,D Without octave key,0010110000000_1100100000,69,A Without octave key,0010100000000_0000000000,4.253112033195021
Audio 76_1.wav,114,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,1.5414258188824663
Audio 77_1.wav,27,62,D Without octave key,0010110000000_1100100000,78,F# With octave key (main),1010110000000_0100000000,1.460674157303371
Audio 78_1.wav,114,66,F# Without octave key (Chromatic),0010110000000_1001000000,77,F With octave key,1010110000000_1000000000,1.7341040462427748
Audio 79_1.wav,53,59,Low B,0010110010000_1100101000,65,F Without octave key,0010110000000_1000000000,2.6960784313725488
Audio 80_1.wav,29,65,F Without octave key,0010110000000_1000000000,66,F# Without octave key (main),0010110000000_0100000000,4.720616570327554
Audio 81_1.wav,-1,58,Low Bb,0010110001000_1100101000,62,D Without octave key,0010110000000_1100100000,2.0833333333333335
Audio 82_1.wav,-1,58,Low Bb,0010110001000_1100101000,66,F# Without octave key (main),0010110000000_0100000000,1.6172506738544474
Audio 83_1.wav,109,65,F Without octave key,0010110000000_1000000000,85,C# With octave key,1000000000000_0000000000,1.6157989228007181
Audio 84_1.wav,43,79,G With octave key,1010110000000_0000000000,90,High F# (side),1000000000111_0010000100,1.1029411764705883
