Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill518.wav,58,73,1.9607843137254906
Trill519.wav,62,66,3.8076152304609217
Trill531.wav,74,78,2.2875816993464055
Trill517.wav,69,74,2.8052805280528057
Trill530.wav,63,65,5.684754521963824
Trill540.wav,60,73,2.237521514629948
Trill541.wav,70,74,2.2004889975550124
Trill551.wav,64,67,4.677060133630289
Trill577.wav,58,71,1.3740458015267176
Trill563.wav,59,73,2.0044543429844097
Trill562.wav,56,71,1.7191977077363896
Trill576.wav,74,78,4.722792607802876
Trill550.wav,55,56,5.811403508771931
Trill564.wav,55,59,6.265664160401002
Trill578.wav,58,72,1.8421052631578947
Trill565.wav,52,66,1.555023923444976
Trill569.wav,57,70,2.0
Trill575.wav,50,64,1.1443661971830987
Trill574.wav,56,69,1.8058690744920995
Trill568.wav,63,66,4.5994065281899115
Trill572.wav,57,71,1.8624641833810887
Trill566.wav,66,70,2.0522388059701493
Trill560.wav,58,72,1.7647058823529411
Trill561.wav,62,65,5.8521560574948674
Trill567.wav,48,53,4.545454545454545
Trill573.wav,58,71,1.7142857142857142
Trill570.wav,55,56,1.7628205128205128
Trill556.wav,53,67,1.4285714285714286
Trill542.wav,57,73,2.0930232558139537
Trill543.wav,56,73,2.064220183486239
Trill557.wav,54,56,1.5193370165745856
Trill571.wav,66,68,4.245283018867925
Trill545.wav,69,76,2.5862068965517238
Trill559.wav,55,69,1.716247139588101
Trill558.wav,54,67,1.6241299303944317
Trill544.wav,56,72,1.4652014652014655
Trill548.wav,52,65,1.6616314199395772
Trill554.wav,66,69,4.609218436873747
Trill555.wav,50,63,1.1428571428571428
Trill549.wav,55,60,5.038759689922481
Trill553.wav,55,70,1.7647058823529411
Trill547.wav,56,70,1.8036072144288577
Trill580.wav,70,77,1.3100436681222707
Trill579.wav,55,71,1.678657074340528
Trill546.wav,61,77,1.5037593984962405
Trill552.wav,59,72,2.064220183486239
Trill539.wav,70,76,1.5068493150684934
Trill525.wav,68,73,4.571428571428571
Trill524.wav,64,68,4.666666666666667
Trill538.wav,52,66,1.7543859649122806
Trill522.wav,56,59,5.7114228456913825
Trill536.wav,53,66,1.7492711370262388
Trill537.wav,54,68,1.2084592145015105
Trill523.wav,56,60,4.608695652173913
Trill527.wav,57,61,4.866412213740458
Trill533.wav,70,75,2.0833333333333335
Trill521.wav,58,73,1.8545994065281899
Trill520.wav,50,62,1.4195583596214512
Trill532.wav,67,72,4.181494661921708
Trill526.wav,69,75,2.713178294573644
Trill534.wav,71,75,2.3076923076923075
Trill528.wav,66,70,2.756892230576441
Trill529.wav,65,70,2.6239067055393583
Trill535.wav,56,61,5.445544554455446
