Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill504.wav,51,65,1.234567901234568
Trill464.wav,58,65,2.1158129175946545
Trill478.wav,54,66,1.4051522248243562
Trill491.wav,55,72,1.540041067761807
Trill490.wav,49,55,3.7542662116040946
Trill479.wav,63,78,0.9536784741144414
Trill465.wav,63,77,1.7353579175704987
Trill505.wav,51,64,1.2265512265512266
Trill503.wav,54,71,1.623376623376623
Trill451.wav,66,74,2.4414062499999996
Trill477.wav,59,66,2.4572649572649574
Trill463.wav,65,74,2.6052104208416833
Trill462.wav,67,72,3.4802784222737824
Trill476.wav,48,54,4.004854368932038
Trill450.wav,52,67,1.487414187643021
Trill516.wav,60,78,0.9890109890109893
Trill502.wav,70,78,1.193058568329718
Trill506.wav,51,66,0.9635974304068524
Trill512.wav,50,66,0.9186351706036746
Trill472.wav,54,69,1.6351118760757317
Trill466.wav,58,66,2.1126760563380285
Trill460.wav,48,53,4.260651629072681
Trill461.wav,59,63,2.65748031496063
Trill467.wav,46,53,2.6217228464419478
Trill473.wav,59,62,2.6243093922651934
Trill513.wav,53,70,1.5193370165745856
Trill507.wav,52,68,1.1188811188811187
Trill515.wav,67,74,2.5787965616045843
Trill509.wav,51,66,1.1804384485666106
Trill469.wav,50,65,1.3966480446927374
Trill475.wav,58,66,2.3480662983425415
Trill500.wav,57,64,2.6373626373626373
Trill501.wav,61,78,1.1842105263157894
Trill474.wav,46,52,2.1505376344086025
Trill468.wav,70,77,1.5679442508710801
Trill508.wav,66,75,2.2883295194508015
Trill514.wav,47,53,3.076923076923077
Trill459.wav,58,65,2.2573363431151243
Trill482.wav,68,74,2.736842105263158
Trill496.wav,58,62,3.2442748091603053
Trill497.wav,58,62,2.6373626373626373
Trill483.wav,68,75,2.4734982332155475
Trill458.wav,47,52,2.9874213836477987
Trill449.wav,63,65,5.529411764705882
Trill510.wav,62,77,1.621621621621622
Trill470.wav,60,64,3.7005163511187606
Trill456.wav,46,50,3.0085959885386817
Trill499.wav,50,66,1.1441647597254008
Trill485.wav,47,54,2.0718232044198897
Trill484.wav,66,75,2.1311475409836067
Trill498.wav,69,76,2.4714828897338403
Trill457.wav,46,56,1.7467248908296944
Trill471.wav,53,66,1.7034068136272544
Trill511.wav,60,77,2.0671834625323
Trill453.wav,55,56,6.666666666666667
Trill481.wav,47,56,1.5717092337917486
Trill494.wav,54,66,1.4767932489451476
Trill488.wav,66,74,2.6717557251908395
Trill489.wav,54,67,1.6290726817042607
Trill495.wav,67,75,2.4615384615384617
Trill480.wav,60,67,2.6411657559198543
Trill452.wav,62,78,0.8676789587852494
Trill454.wav,64,78,0.8676789587852494
Trill487.wav,48,55,4.176334106728539
Trill493.wav,50,62,1.3513513513513515
Trill492.wav,70,78,0.8522727272727274
Trill486.wav,55,73,1.7374517374517375
Trill455.wav,59,66,2.144469525959368
