Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill790.wav,61,61,4.103671706263499
Trill791.wav,53,61,4.141414141414142
Trill801.wav,49,56,3.897550111358574
Trill811.wav,51,58,2.255639097744361
Trill810.wav,56,64,1.8072289156626504
Trill800.wav,58,66,1.9287833827893177
Trill797.wav,51,58,3.8076152304609217
Trill807.wav,58,64,2.032520325203252
Trill813.wav,57,66,1.9672131147540985
Trill812.wav,60,66,2.2633744855967075
Trill806.wav,54,62,1.8203883495145627
Trill796.wav,50,56,3.4608378870673953
Trill784.wav,56,65,1.7994858611825195
Trill798.wav,59,64,2.380952380952381
Trill814.wav,69,76,2.208835341365462
Trill808.wav,53,60,3.7074148296593186
Trill809.wav,57,65,2.059925093632959
Trill815.wav,63,65,5.463917525773196
Trill799.wav,50,62,1.5384615384615385
Trill785.wav,55,56,6.739526411657559
Trill789.wav,51,57,3.468899521531101
Trill795.wav,58,64,1.8957345971563981
Trill805.wav,60,66,2.5083612040133776
Trill804.wav,61,67,2.6070763500931093
Trill794.wav,57,66,2.0072992700729926
Trill788.wav,50,57,3.6619718309859155
Trill792.wav,54,61,4.18943533697632
Trill786.wav,59,65,2.4691358024691366
Trill802.wav,58,66,1.678657074340528
Trill816.wav,67,72,3.691813804173355
Trill803.wav,48,53,4.2857142857142865
Trill787.wav,54,61,4.208416833667335
Trill793.wav,60,65,3.386004514672687
