Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed,Strength 0.2
Trill764.wav,138,64,E Without octave key,0010110000000_1100000000,71,B Without octave key,0010000000000_0000000000,3.771534823755152
Trill765.wav,138,64,E Without octave key,0010110000000_1100000000,72,C Without octave key,0000100000000_0000000000,3.451257427048908
Trill766.wav,131,67,G Without octave key,0010110000000_0000000000,75,Eb With octave key,1010110000000_1100110000,1.8051093865430212
Trill767.wav,134,63,Eb Without octave key,0010110000000_1100110000,71,B Without octave key,0010000000000_0000000000,3.2869088605356924
Trill768.wav,134,63,Eb Without octave key,0010110000000_1100110000,72,C Without octave key,0000100000000_0000000000,2.623084470624062
Trill769.wav,133,75,Eb With octave key,1010110000000_1100110000,85,C# With octave key,1000000000000_0000000000,2.659311743223412
Trill770.wav,129,83,B With octave key,1010000000000_0000000000,90,High F# (front),1100100000000_0010000000,0.886112764799354
Trill771.wav,135,75,Eb With octave key,1010110000000_1100110000,84,C With octave key,1000100000000_0000000000,2.6707217519428794
Trill772.wav,142,68,G# Without octave key (default),0010111000000_0000000000,79,G With octave key,1010110000000_0000000000,1.8304044558311776
Trill773.wav,142,72,C Without octave key,0000100000000_0000000000,83,B With octave key,1010000000000_0000000000,2.0800086111233407
Trill774.wav,129,83,B With octave key,1010000000000_0000000000,89,High F (front),1100100000000_0000000000,1.3373369457512512
Trill775.wav,142,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000,2.1160493613722884
Trill776.wav,139,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000,4.767240809751121
Trill777.wav,135,75,Eb With octave key,1010110000000_1100110000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.2370948968146367
Trill778.wav,131,68,G# Without octave key (default),0010111000000_0000000000,74,D With octave key,1010110000000_1100100000,1.9299340029870575
Trill779.wav,138,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (side key),0010100000000_0000000001,2.4046235933352387
Trill780.wav,140,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (front),1100100000000_0010000000,0.6979476492562848
Trill781.wav,142,70,Bb Without octave key (side key),0010100000000_0000000001,80,G# With octave key (default),1010111000000_0000000000,1.992961341389024
Trill782.wav,133,74,D With octave key,1010110000000_1100100000,85,C# With octave key,1000000000000_0000000000,2.3076388621642927
Trill783.wav,136,78,F# With octave key (main),1010110000000_0100000000,89,High F (front),1100100000000_0000000000,1.824244788678004
Trill644.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.679214837528248
Trill645.wav,126,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000,0.747342692235064
Trill646.wav,120,85,C# With octave key,1000000000000_0000000000,87,High Eb,1000000000011_0000000000,6.509617734839676
Trill647.wav,124,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.132382103699063
Trill648.wav,118,78,F# With octave key (Chromatic),1010110000000_1001000000,84,C With octave key,1000100000000_0000000000,3.11088700162795
Trill649.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,85,C# With octave key,1000000000000_0000000000,5.545253771989752
Trill650.wav,125,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000,1.121010735795048
Trill651.wav,118,77,F With octave key,1010110000000_1000000000,84,C With octave key,1000100000000_0000000000,3.8343971940265704
