Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Anchor3_1.wav,50,62,1.3513513513513513
Anchor5_1.wav,48,53,3.3088235294117645
Anchor2_1.wav,63,65,4.943820224719101
Anchor4_1.wav,69,76,2.3858921161825726
Anchor6_1.wav,55,56,6.647398843930636
