Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill730.wav,142,71,B Without octave key,0010000000000_0000000000,81,A With octave key,1010100000000_0000000000,2.061827878286969
Trill731.wav,136,80,G# With octave key (default),1010111000000_0000000000,89,High F (front),1100100000000_0000000000,1.4680791685962302
Trill732.wav,142,69,A Without octave key,0010100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.896764103646767
Trill733.wav,139,61,Low C#,0010110100000_1100101000,62,D Without octave key,0010110000000_1100100000,4.216199311464468
Trill734.wav,131,68,G# Without octave key (default),0010111000000_0000000000,75,Eb With octave key,1010110000000_1100110000,1.9132788683627568
Trill735.wav,134,62,D Without octave key,0010110000000_1100100000,72,C Without octave key,0000100000000_0000000000,3.3087057714127894
Trill736.wav,142,72,C Without octave key,0000100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.7878799644363785
Trill737.wav,142,70,Bb Without octave key (Bis key),0011100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.531006697059284
Trill738.wav,142,73,C# Without octave key,0000000000000_0000000000,83,B With octave key,1010000000000_0000000000,2.449250291492071
Trill739.wav,131,67,G Without octave key,0010110000000_0000000000,74,D With octave key,1010110000000_1100100000,1.9495326447978019
Trill740.wav,130,75,Eb With octave key,1010110000000_1100110000,80,G# With octave key (default),1010111000000_0000000000,3.7160890805707703
Trill741.wav,130,74,D With octave key,1010110000000_1100100000,79,G With octave key,1010110000000_0000000000,4.738343345064608
Trill742.wav,136,78,F# With octave key (Chromatic),1010110000000_1001000000,89,High F (front),1100100000000_0000000000,1.5180863696331797
Trill743.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.257180093247027
Trill744.wav,133,74,D With octave key,1010110000000_1100100000,84,C With octave key,1000100000000_0000000000,1.9183697087580356
Trill745.wav,142,72,C Without octave key,0000100000000_0000000000,81,A With octave key,1010100000000_0000000000,2.15429750594916
Trill746.wav,136,79,G With octave key,1010110000000_0000000000,89,High F (front),1100100000000_0000000000,1.7586425566854411
Trill747.wav,139,60,Low C,0010110000000_1100101000,61,Low C#,0010110100000_1100101000,5.2828659781311345
Trill748.wav,142,73,C# Without octave key,0000000000000_0000000000,84,C With octave key,1000100000000_0000000000,2.4075068906326482
Trill749.wav,135,75,Eb With octave key,1010110000000_1100110000,83,B With octave key,1010000000000_0000000000,2.9690744702362997
Trill750.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.28732528693827
Trill751.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.5512977403058508
Trill752.wav,137,66,F# Without octave key (Chromatic),0010110000000_1001000000,74,D With octave key,1010110000000_1100100000,1.0171483031607913
Trill753.wav,138,64,E Without octave key,0010110000000_1100000000,73,C# Without octave key,0000000000000_0000000000,4.0098574707838806
Trill754.wav,130,75,Eb With octave key,1010110000000_1100110000,81,A With octave key,1010100000000_0000000000,2.904238916776439
Trill755.wav,132,60,Low C,0010110000000_1100101000,62,D Without octave key,0010110000000_1100100000,3.686187449068265
Trill756.wav,140,81,A With octave key,1010100000000_0000000000,90,High F# (front),1100100000000_0010000000,1.0898230095684853
Trill757.wav,140,81,A With octave key,1010100000000_0000000000,89,High F (front),1100100000000_0000000000,1.9929769761027338
Trill758.wav,142,70,Bb Without octave key (Bis key),0011100000000_0000000000,81,A With octave key,1010100000000_0000000000,2.0402137814997765
Trill759.wav,139,59,Low B,0010110010000_1100101000,60,Low C,0010110000000_1100101000,5.1394060625193205
Trill760.wav,142,68,G# Without octave key (default),0010111000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,1.6886630795804114
Trill761.wav,137,66,F# Without octave key (Chromatic),0010110000000_1001000000,75,Eb With octave key,1010110000000_1100110000,1.094570812736733
Trill762.wav,138,64,E Without octave key,0010110000000_1100000000,71,B Without octave key,0010000000000_0000000000,3.787004428093513
Trill763.wav,138,64,E Without octave key,0010110000000_1100000000,72,C Without octave key,0000100000000_0000000000,3.461238330416531
Trill764.wav,131,67,G Without octave key,0010110000000_0000000000,75,Eb With octave key,1010110000000_1100110000,1.7862673386753527
Trill765.wav,134,63,Eb Without octave key,0010110000000_1100110000,71,B Without octave key,0010000000000_0000000000,3.294014250148972
Trill766.wav,134,63,Eb Without octave key,0010110000000_1100110000,72,C Without octave key,0000100000000_0000000000,2.6185717907052757
Trill767.wav,133,75,Eb With octave key,1010110000000_1100110000,85,C# With octave key,1000000000000_0000000000,2.66894479912938
Trill768.wav,129,83,B With octave key,1010000000000_0000000000,90,High F# (front),1100100000000_0010000000,0.8536476879184836
Trill769.wav,135,75,Eb With octave key,1010110000000_1100110000,84,C With octave key,1000100000000_0000000000,2.6804537505360297
Trill770.wav,142,68,G# Without octave key (default),0010111000000_0000000000,79,G With octave key,1010110000000_0000000000,1.812001365399552
Trill771.wav,142,72,C Without octave key,0000100000000_0000000000,83,B With octave key,1010000000000_0000000000,2.07946456259032
Trill772.wav,129,83,B With octave key,1010000000000_0000000000,89,High F (front),1100100000000_0000000000,1.3071484676935798
Trill773.wav,142,69,A Without octave key,0010100000000_0000000000,79,G With octave key,1010110000000_0000000000,2.116172410905632
Trill774.wav,139,58,Low Bb,0010110001000_1100101000,60,Low C,0010110000000_1100101000,4.800278913454518
Trill775.wav,135,75,Eb With octave key,1010110000000_1100110000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.235789718915476
Trill776.wav,131,68,G# Without octave key (default),0010111000000_0000000000,74,D With octave key,1010110000000_1100100000,1.9132788683627568
Trill777.wav,138,62,D Without octave key,0010110000000_1100100000,70,Bb Without octave key (side key),0010100000000_0000000001,2.30247382126839
Trill778.wav,140,82,Bb With octave key (Bis key),1011100000000_0000000000,90,High F# (front),1100100000000_0010000000,0.6730015942612262
Trill779.wav,142,70,Bb Without octave key (side key),0010100000000_0000000001,80,G# With octave key (default),1010111000000_0000000000,1.9630624461882036
Trill780.wav,133,74,D With octave key,1010110000000_1100100000,85,C# With octave key,1000000000000_0000000000,2.311128744530745
Trill781.wav,136,78,F# With octave key (main),1010110000000_0100000000,89,High F (front),1100100000000_0000000000,1.819210938067554
Trill637.wav,-1,75,Eb With octave key,1010110000000_1100110000,77,F With octave key,1010110000000_1000000000,5.716828761366097
Trill643.wav,126,58,Low Bb,0010110001000_1100101000,61,Low C#,0010110100000_1100101000,0.70600754244917
Trill644.wav,120,85,C# With octave key,1000000000000_0000000000,87,High Eb,1000000000011_0000000000,6.337611487411981
Trill645.wav,124,73,C# Without octave key,0000000000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.1012681206338315
Trill646.wav,118,78,F# With octave key (Chromatic),1010110000000_1001000000,84,C With octave key,1000100000000_0000000000,3.0876259575167446
Trill647.wav,128,82,Bb With octave key (side key),1010100000000_0000000001,85,C# With octave key,1000000000000_0000000000,5.38810593039789
Trill648.wav,125,63,Eb Without octave key,0010110000000_1100110000,74,D With octave key,1010110000000_1100100000,1.086959923401551
Trill649.wav,118,77,F With octave key,1010110000000_1000000000,84,C With octave key,1000100000000_0000000000,3.824905188514145
