Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill694.wav,126,58,Low Bb,0010110001000_1100101000,59,Low B,0010110010000_1100101000,1.7543859649122806
Trill695.wav,118,76,E With octave key,1010110000000_1100000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.355400696864112
Trill696.wav,125,67,G Without octave key,0010110000000_0000000000,77,F With octave key,1010110000000_1000000000,1.936619718309859
Trill697.wav,121,78,F# With octave key (Chromatic),1010110000000_1001000000,90,High F# (front),1100100000000_0010000000,0.8333333333333335
Trill698.wav,125,65,F Without octave key,0010110000000_1000000000,76,E With octave key,1010110000000_1100000000,1.7175572519083968
Trill699.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.6153846153846154
Trill700.wav,117,75,Eb With octave key,1010110000000_1100110000,79,G With octave key,1010110000000_0000000000,5.934065934065934
Trill701.wav,120,84,C With octave key,1000100000000_0000000000,86,High D,1000000000001_0000000000,3.0100334448160533
Trill702.wav,124,73,C# Without octave key,0000000000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.211302211302211
Trill703.wav,118,78,F# With octave key (main),1010110000000_0100000000,84,C With octave key,1000100000000_0000000000,3.8847117794486214
Trill704.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.076086956521739
Trill705.wav,124,72,C Without octave key,0000100000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,2.4
Trill706.wav,126,60,Low C,0010110000000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.948051948051948
Trill707.wav,119,86,High D,1000000000001_0000000000,89,High F (front),1100100000000_0000000000,2.320185614849188
Trill708.wav,125,67,G Without octave key,0010110000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.6427104722792611
Trill709.wav,123,58,Low Bb,0010110001000_1100101000,63,Eb Without octave key,0010110000000_1100110000,1.4435695538057745
