Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill7.wav,53,77,1.5037593984962405
Trill45.wav,53,54,6.934306569343065
Trill51.wav,55,77,1.4545454545454546
Trill50.wav,54,78,1.4084507042253522
Trill44.wav,47,70,1.5492957746478875
Trill6.wav,68,69,4.011461318051576
Trill4.wav,49,77,1.6064257028112447
Trill52.wav,49,78,1.3661202185792352
Trill46.wav,54,55,4.593175853018373
Trill47.wav,51,51,1.6923076923076923
Trill53.wav,68,70,4.938271604938272
Trill5.wav,54,77,1.3846153846153846
Trill1.wav,70,71,3.2
Trill57.wav,56,77,1.4634146341463417
Trill43.wav,71,72,4.011461318051576
Trill42.wav,57,58,7.357859531772575
Trill56.wav,46,74,1.672240802675585
Trill0.wav,52,77,1.5759312320916905
Trill2.wav,47,78,1.0025062656641603
Trill40.wav,46,76,1.4469453376205788
Trill54.wav,56,76,1.824817518248175
Trill55.wav,54,76,1.7064846416382249
Trill41.wav,50,51,4.682274247491638
Trill3.wav,51,52,4.615384615384615
Trill26.wav,47,74,1.8181818181818181
Trill32.wav,48,78,1.3358778625954197
Trill33.wav,54,78,1.2531328320802004
Trill27.wav,48,53,2.5125628140703515
Trill19.wav,52,53,7.116788321167883
Trill31.wav,49,76,1.8181818181818181
Trill25.wav,53,76,1.7628205128205128
Trill24.wav,51,78,1.6393442622950822
Trill30.wav,48,77,1.7647058823529413
Trill18.wav,50,78,1.2
Trill34.wav,50,52,4.641350210970464
Trill20.wav,54,77,1.3846153846153846
Trill21.wav,50,77,1.7817371937639197
Trill35.wav,67,72,4.103343465045593
Trill23.wav,55,78,1.6587677725118481
Trill37.wav,55,76,2.008032128514056
Trill36.wav,69,76,1.8987341772151898
Trill22.wav,54,76,2.0
Trill13.wav,50,62,1.447661469933185
Trill12.wav,54,55,4.181818181818182
Trill38.wav,53,78,1.1254019292604502
Trill10.wav,52,54,4.769230769230769
Trill11.wav,46,78,0.9333333333333333
Trill39.wav,47,77,1.483679525222552
Trill15.wav,48,76,1.1705685618729096
Trill29.wav,53,54,3.6923076923076925
Trill28.wav,46,70,1.5358361774744027
Trill14.wav,55,56,4.927007299270072
Trill16.wav,52,76,1.06951871657754
Trill17.wav,50,78,1.1111111111111112
Trill58.wav,53,55,5.444126074498567
Trill59.wav,51,77,1.6055045871559634
Trill8.wav,47,75,1.6363636363636365
Trill62.wav,50,76,1.7647058823529413
Trill63.wav,46,75,1.5267175572519083
Trill9.wav,48,75,1.6363636363636365
Trill61.wav,52,78,1.1764705882352942
Trill49.wav,46,77,1.5050167224080266
Trill48.wav,67,72,3.8699690402476774
Trill60.wav,56,78,1.672240802675585
