Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,Trill Speed
Trill539.wav,102,82,Bb With octave key (Bis key),1011100000000_0000000000,86,High D,1000000000001_0000000000,2.2004889975550124
Trill540.wav,106,69,A Without octave key,0010100000000_0000000000,85,C# With octave key,1000000000000_0000000000,2.0930232558139537
Trill541.wav,106,68,G# Without octave key (default),0010111000000_0000000000,85,C# With octave key,1000000000000_0000000000,2.064220183486239
Trill542.wav,106,68,G# Without octave key (default),0010111000000_0000000000,84,C With octave key,1000100000000_0000000000,1.4652014652014655
Trill543.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.5862068965517238
Trill544.wav,106,73,C# Without octave key,0000000000000_0000000000,89,High F (front),1100100000000_0000000000,1.5037593984962405
Trill545.wav,106,68,G# Without octave key (default),0010111000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.8036072144288577
Trill546.wav,107,64,E Without octave key,0010110000000_1100000000,77,F With octave key,1010110000000_1000000000,1.6616314199395772
Trill547.wav,101,67,G Without octave key,0010110000000_0000000000,72,C Without octave key,0000100000000_0000000000,5.038759689922481
Trill548.wav,-1,67,G Without octave key,0010110000000_0000000000,68,G# Without octave key (default),0010111000000_0000000000,5.811403508771931
Trill549.wav,100,76,E With octave key,1010110000000_1100000000,79,G With octave key,1010110000000_0000000000,4.677060133630289
Trill550.wav,105,71,B Without octave key,0010000000000_0000000000,84,C With octave key,1000100000000_0000000000,2.064220183486239
Trill551.wav,106,67,G Without octave key,0010110000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.7647058823529411
Trill552.wav,100,78,F# With octave key (Chromatic),1010110000000_1001000000,81,A With octave key,1010100000000_0000000000,4.609218436873747
Trill553.wav,107,62,D Without octave key,0010110000000_1100100000,75,Eb With octave key,1010110000000_1100110000,1.1428571428571428
Trill554.wav,107,65,F Without octave key,0010110000000_1000000000,79,G With octave key,1010110000000_0000000000,1.4285714285714286
Trill555.wav,107,66,F# Without octave key (Chromatic),0010110000000_1001000000,80,G# With octave key (default),1010111000000_0000000000,1.5193370165745856
Trill556.wav,107,66,F# Without octave key (main),0010110000000_0100000000,79,G With octave key,1010110000000_0000000000,1.6241299303944317
Trill557.wav,105,67,G Without octave key,0010110000000_0000000000,81,A With octave key,1010100000000_0000000000,1.716247139588101
Trill558.wav,105,70,Bb Without octave key (side key),0010100000000_0000000001,84,C With octave key,1000100000000_0000000000,1.7647058823529411
Trill559.wav,100,74,D With octave key,1010110000000_1100100000,77,F With octave key,1010110000000_1000000000,5.8521560574948674
Trill560.wav,106,68,G# Without octave key (default),0010111000000_0000000000,83,B With octave key,1010000000000_0000000000,1.7191977077363896
Trill561.wav,105,71,B Without octave key,0010000000000_0000000000,85,C# With octave key,1000000000000_0000000000,2.0044543429844097
Trill562.wav,101,67,G Without octave key,0010110000000_0000000000,71,B Without octave key,0010000000000_0000000000,6.265664160401002
Trill563.wav,107,64,E Without octave key,0010110000000_1100000000,78,F# With octave key (Chromatic),1010110000000_1001000000,1.555023923444976
Trill564.wav,103,78,F# With octave key (Chromatic),1010110000000_1001000000,82,Bb With octave key (side key),1010100000000_0000000001,2.0522388059701493
Trill565.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.545454545454545
Trill566.wav,100,75,Eb With octave key,1010110000000_1100110000,78,F# With octave key (main),1010110000000_0100000000,4.5994065281899115
Trill567.wav,105,69,A Without octave key,0010100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,2.0
Trill568.wav,105,67,G Without octave key,0010110000000_0000000000,80,G# With octave key (default),1010111000000_0000000000,1.7628205128205128
Trill569.wav,100,78,F# With octave key (Chromatic),1010110000000_1001000000,80,G# With octave key (default),1010111000000_0000000000,4.245283018867925
Trill570.wav,105,69,A Without octave key,0010100000000_0000000000,83,B With octave key,1010000000000_0000000000,1.8624641833810887
Trill571.wav,105,70,Bb Without octave key (side key),0010100000000_0000000001,83,B With octave key,1010000000000_0000000000,1.7142857142857142
Trill572.wav,105,68,G# Without octave key (default),0010111000000_0000000000,81,A With octave key,1010100000000_0000000000,1.8058690744920995
Trill573.wav,107,62,D Without octave key,0010110000000_1100100000,76,E With octave key,1010110000000_1100000000,1.1443661971830987
Trill574.wav,103,86,High D,1000000000001_0000000000,90,High F# (side),1000000000111_0010000100,4.722792607802876
Trill575.wav,105,70,Bb Without octave key (Bis key),0011100000000_0000000000,83,B With octave key,1010000000000_0000000000,1.3740458015267176
Trill576.wav,105,70,Bb Without octave key (Bis key),0011100000000_0000000000,84,C With octave key,1000100000000_0000000000,1.8421052631578947
Trill578.wav,106,67,G Without octave key,0010110000000_0000000000,83,B With octave key,1010000000000_0000000000,1.678657074340528
Trill579.wav,104,82,Bb With octave key (side key),1010100000000_0000000001,89,High F (side),1000000000111_0000000100,1.3100436681222707
