Filename,Cluster,Midi 1 (transposed as written for TS),Fingering 1 Name,Fingering 1 Encoding,Midi 2 (transposed as written for TS),Fingering 2 Name,Fingering 2 Encoding,(Normalised) Trill Speed
Trill786.wav,147,62,D Without octave key,0010110000000_1100100000,69,A Without octave key,0010100000000_0000000000,3.8484033729636424
Trill787.wav,147,63,Eb Without octave key,0010110000000_1100110000,69,A Without octave key,0010100000000_0000000000,3.6553273741303745
Trill788.wav,145,73,C# Without octave key,0000000000000_0000000000,73,C# Without octave key,0000000000000_0000000000,4.289969479828714
Trill789.wav,145,65,F Without octave key,0010110000000_1000000000,73,C# Without octave key,0000000000000_0000000000,4.327829933812833
Trill790.wav,145,66,F# Without octave key (Chromatic),0010110000000_1001000000,73,C# Without octave key,0000000000000_0000000000,4.3756092609760975
Trill791.wav,143,72,C Without octave key,0000100000000_0000000000,77,F With octave key,1010110000000_1000000000,3.5724523996492747
Trill792.wav,144,69,A Without octave key,0010100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,2.193735047065279
Trill793.wav,143,70,Bb Without octave key (side key),0010100000000_0000000001,76,E With octave key,1010110000000_1100000000,1.8166154588273744
Trill794.wav,147,62,D Without octave key,0010110000000_1100100000,68,G# Without octave key (default),0010111000000_0000000000,3.647269432430314
Trill795.wav,147,63,Eb Without octave key,0010110000000_1100110000,70,Bb Without octave key (Bis key),0011100000000_0000000000,3.9939129819493036
Trill796.wav,143,71,B Without octave key,0010000000000_0000000000,76,E With octave key,1010110000000_1100000000,2.5674005717597774
Trill797.wav,-1,62,D Without octave key,0010110000000_1100100000,74,D With octave key,1010110000000_1100100000,1.7249084419860872
Trill798.wav,144,70,Bb Without octave key (side key),0010100000000_0000000001,78,F# With octave key (main),1010110000000_0100000000,1.8521687921725134
Trill799.wav,146,61,Low C#,0010110100000_1100101000,68,G# Without octave key (default),0010111000000_0000000000,4.083981655283443
Trill800.wav,144,70,Bb Without octave key (side key),0010100000000_0000000001,78,F# With octave key (Chromatic),1010110000000_1001000000,1.5972753500650823
Trill801.wav,-1,60,Low C,0010110000000_1100101000,65,F Without octave key,0010110000000_1000000000,4.472145831425694
Trill802.wav,143,73,C# Without octave key,0000000000000_0000000000,79,G With octave key,1010110000000_0000000000,2.7934912704045485
Trill803.wav,143,72,C Without octave key,0000100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,2.6948089579405994
Trill804.wav,144,66,F# Without octave key (main),0010110000000_0100000000,74,D With octave key,1010110000000_1100100000,2.0068365114548063
Trill805.wav,143,70,Bb Without octave key (Bis key),0011100000000_0000000000,76,E With octave key,1010110000000_1100000000,2.218968339439003
Trill806.wav,145,65,F Without octave key,0010110000000_1000000000,72,C Without octave key,0000100000000_0000000000,3.893637074006263
Trill807.wav,144,69,A Without octave key,0010100000000_0000000000,77,F With octave key,1010110000000_1000000000,2.246363127357033
Trill808.wav,144,68,G# Without octave key (default),0010111000000_0000000000,76,E With octave key,1010110000000_1100000000,1.993676095910567
Trill809.wav,147,63,Eb Without octave key,0010110000000_1100110000,70,Bb Without octave key (side key),0010100000000_0000000001,2.259634428095074
Trill810.wav,143,72,C Without octave key,0000100000000_0000000000,78,F# With octave key (main),1010110000000_0100000000,2.4498196353861976
Trill811.wav,144,69,A Without octave key,0010100000000_0000000000,78,F# With octave key (Chromatic),1010110000000_1001000000,2.153659430835138
Trill812.wav,-1,81,A With octave key,1010100000000_0000000000,88,High E,1000000000011_0000000100,2.208363027803338
Trill185.wav,39,81,A With octave key,1010100000000_0000000000,82,Bb With octave key (Bis key),1011100000000_0000000000,4.920330387322304
Trill186.wav,44,63,Eb Without octave key,0010110000000_1100110000,82,Bb With octave key (side key),1010100000000_0000000001,1.507505262593328
Trill187.wav,42,60,Low C,0010110000000_1100101000,79,G With octave key,1010110000000_0000000000,1.2499861356495556
Trill188.wav,-1,79,G With octave key,1010110000000_0000000000,84,C With octave key,1000100000000_0000000000,4.132058716291335
Trill189.wav,46,63,Eb Without octave key,0010110000000_1100110000,90,High F# (front),1100100000000_0010000000,0.8022993210019621
Trill190.wav,43,58,Low Bb,0010110001000_1100101000,81,A With octave key,1010100000000_0000000000,0.9532991004598801
Trill191.wav,38,88,High E,1000000000011_0000000100,89,High F (side),1000000000111_0000000100,4.263280435577674
Trill192.wav,43,59,Low B,0010110010000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,0.7785274899311718
Trill193.wav,34,80,G# With octave key (default),1010111000000_0000000000,90,High F# (side),1000000000111_0010000100,1.1963618936699039
Trill194.wav,47,70,Bb Without octave key (side key),0010100000000_0000000001,82,Bb With octave key (side key),1010100000000_0000000001,2.1815762061565525
Trill195.wav,42,58,Low Bb,0010110001000_1100101000,77,F With octave key,1010110000000_1000000000,1.5928739489740382
Trill196.wav,43,60,Low C,0010110000000_1100101000,82,Bb With octave key (Bis key),1011100000000_0000000000,1.5420038375659353
